"","Config","Dimensao","Repeticao","Valor"
"1399","Config 2",58,6,6396.55160033185
"1400","Config 2",58,7,5870.38629986059
"1401","Config 2",58,8,4749.52696062901
"1402","Config 2",58,9,5131.7436617301
"1403","Config 2",58,10,5328.71863380884
"1404","Config 2",58,11,6180.05588642759
"1405","Config 2",58,12,4903.59568940494
"1406","Config 2",58,13,5244.16379333213
"1407","Config 2",58,14,5490.29167792142
"1408","Config 2",58,15,6099.44186684595
"1409","Config 2",58,16,5813.0130807701
"1410","Config 2",58,17,5844.41758692385
"1411","Config 2",58,18,4505.21729919652
"1412","Config 2",58,19,5515.29657089365
"1413","Config 2",58,20,6529.63040240958
"1414","Config 2",58,21,6961.45164918493
"1415","Config 2",58,22,7496.08744096004
"1416","Config 2",58,23,5703.00204434659
"1417","Config 2",58,24,6198.97293107999
"1418","Config 2",58,25,3747.92500628895
"1419","Config 2",58,26,5560.72822778985
"1420","Config 2",58,27,6285.25734490766
"1421","Config 2",58,28,5791.87557407451
"1422","Config 2",58,29,6610.88690408199
"1423","Config 2",58,30,5836.44283401136
"1424","Config 2",58,31,3768.64696163705
"1425","Config 2",58,32,4889.06072446277
"1426","Config 2",58,33,5090.56721813054
"1427","Config 2",58,34,5558.93694067853
"1428","Config 2",58,35,4814.7939551631
"1429","Config 2",58,36,6360.34226071738
"1430","Config 2",58,37,6010.5574223094
"1431","Config 2",58,38,5829.75323897383
"1432","Config 2",58,39,5319.12684387865
"1433","Config 2",58,40,5392.29800456642
"1434","Config 2",58,41,5751.23136851555
"1435","Config 2",58,42,5087.29995737026
"1436","Config 2",58,43,6433.75823739313
"1437","Config 2",58,44,4066.86657724646
"1438","Config 2",58,45,6863.21262516494
"1439","Config 2",58,46,5124.41769220582
"1440","Config 2",58,47,5788.24420446938
"1441","Config 1",62,0,3095153.08922366
"1442","Config 1",62,1,3718956.20639615
"1443","Config 1",62,2,3577232.34869191
"1444","Config 1",62,3,2784048.70648419
"1445","Config 1",62,4,3688906.88807441
"1446","Config 1",62,5,3205619.73940687
"1447","Config 1",62,6,3439554.91041818
"1448","Config 1",62,7,3702958.44136775
"1449","Config 1",62,8,2279059.31281755
"1450","Config 1",62,9,1909760.615333
"1451","Config 1",62,10,2127193.27108144
"1452","Config 1",62,11,3721356.72146313
"1453","Config 1",62,12,2636655.42453694
"1454","Config 1",62,13,4055766.76316152
"1455","Config 1",62,14,3350610.42406157
"1456","Config 1",62,15,3638017.06416302
"1457","Config 1",62,16,2608791.88037858
"1458","Config 1",62,17,3016502.29629233
"1459","Config 1",62,18,2191965.55790004
"1460","Config 1",62,19,1966742.46826418
"1461","Config 1",62,20,3789835.57070867
"1462","Config 1",62,21,3596225.52851382
"1463","Config 1",62,22,3663810.54067541
"1464","Config 1",62,23,3066943.67401107
"1465","Config 1",62,24,3095756.27393798
"1466","Config 1",62,25,3868266.85069427
"1467","Config 1",62,26,3754273.7472442
"1468","Config 1",62,27,2686069.39479867
"1469","Config 1",62,28,4514332.88813808
"1470","Config 1",62,29,3358827.22975622
"1471","Config 1",62,30,2126665.55153722
"1472","Config 1",62,31,2111155.52901649
"1473","Config 1",62,32,2355674.44998448
"1474","Config 1",62,33,2783709.28274633
"1475","Config 1",62,34,3629483.45717862
"1476","Config 1",62,35,3453800.33135307
"1477","Config 1",62,36,2267344.54610931
"1478","Config 1",62,37,2018522.61185652
"1479","Config 1",62,38,2744547.4367919
"1480","Config 1",62,39,3803707.96591431
"1481","Config 1",62,40,3751507.56904898
"1482","Config 1",62,41,3186040.17713898
"1483","Config 1",62,42,3843186.04277208
"1484","Config 1",62,43,2142234.94400081
"1485","Config 1",62,44,2401476.99760216
"1486","Config 1",62,45,3521332.59666526
"1487","Config 1",62,46,4213062.60699761
"1488","Config 1",62,47,3425860.14944798
"1489","Config 2",62,0,6946.6525998344
"1490","Config 2",62,1,8542.80769375591
"1491","Config 2",62,2,8706.86481808909
"1492","Config 2",62,3,7388.42700950005
"1493","Config 2",62,4,8958.92131526867
"1494","Config 2",62,5,7779.77714438992
"1495","Config 2",62,6,6957.74426709764
"1496","Config 2",62,7,7897.2082802044
"1497","Config 2",62,8,10432.4399284245
"1498","Config 2",62,9,8633.44410798509
"1499","Config 2",62,10,6248.78824199302
"1500","Config 2",62,11,6517.91159558892
"1501","Config 2",62,12,8116.50882070973
"1502","Config 2",62,13,8935.60663931399
"1503","Config 2",62,14,6614.41649444965
"1504","Config 2",62,15,8046.68576200033
"1505","Config 2",62,16,8275.03230864232
"1506","Config 2",62,17,7413.73029062498
"1507","Config 2",62,18,7272.28155576775
"1508","Config 2",62,19,8938.72547273273
"1509","Config 2",62,20,7838.02339818372
"1510","Config 2",62,21,8091.13460253001
"1511","Config 2",62,22,9366.41758791942
"1512","Config 2",62,23,7737.46938438053
"1513","Config 2",62,24,9035.37688277207
"1514","Config 2",62,25,8858.09935443046
"1515","Config 2",62,26,6969.86164846335
"1516","Config 2",62,27,7841.08889860195
"1517","Config 2",62,28,10660.3247874117
"1518","Config 2",62,29,8339.51544349891
"1519","Config 2",62,30,10088.3511961267
"1520","Config 2",62,31,7225.55103179455
"1521","Config 2",62,32,8011.54840508562
"1522","Config 2",62,33,10062.0754787683
"1523","Config 2",62,34,6427.05683485677
"1524","Config 2",62,35,7714.41048673871
"1525","Config 2",62,36,7789.16842208605
"1526","Config 2",62,37,8804.33069951728
"1527","Config 2",62,38,6652.38425597492
"1528","Config 2",62,39,6059.86739084565
"1529","Config 2",62,40,7580.26268783844
"1530","Config 2",62,41,8537.36999447637
"1531","Config 2",62,42,6892.96673371674
"1532","Config 2",62,43,8587.374168285
"1533","Config 2",62,44,9120.29462262517
"1534","Config 2",62,45,6504.08905712946
"1535","Config 2",62,46,8044.23752314142
"1536","Config 2",62,47,8517.10187442107
"1537","Config 1",66,0,3584719.49200065
"1538","Config 1",66,1,2173517.26838401
"1539","Config 1",66,2,3332937.42563981
"1540","Config 1",66,3,4564553.29554602
"1541","Config 1",66,4,3480050.50001262
"1542","Config 1",66,5,3628973.53888569
"1543","Config 1",66,6,4602368.44268779
"1544","Config 1",66,7,4076063.30224987
"1545","Config 1",66,8,4360181.4002743
"1546","Config 1",66,9,3410690.32846466
"1547","Config 1",66,10,3822653.36591053
"1548","Config 1",66,11,3750269.44217835
"1549","Config 1",66,12,3886477.20292137
"1550","Config 1",66,13,4235038.99203761
"1551","Config 1",66,14,3573913.53152946
"1552","Config 1",66,15,3060960.68566583
"1553","Config 1",66,16,4464080.93673712
"1554","Config 1",66,17,3289049.27880401
"1555","Config 1",66,18,3716251.8003981
"1556","Config 1",66,19,2586420.65341877
"1557","Config 1",66,20,2953483.46175369
"1558","Config 1",66,21,2814283.02959727
"1559","Config 1",66,22,3386430.94839149
"1560","Config 1",66,23,3947815.52700963
"1561","Config 1",66,24,3977339.68323644
"1562","Config 1",66,25,4002627.98444283
"1563","Config 1",66,26,4216814.36989321
"1564","Config 1",66,27,4014512.45787705
"1565","Config 1",66,28,3824060.91273557
"1566","Config 1",66,29,4116312.15152083
"1567","Config 1",66,30,3055384.59123715
"1568","Config 1",66,31,4199475.73534216
"1569","Config 1",66,32,4316881.11865501
"1570","Config 1",66,33,2058677.98641046
"1571","Config 1",66,34,3613479.14603198
"1572","Config 1",66,35,3729847.44145979
"1573","Config 1",66,36,3445257.87685834
"1574","Config 1",66,37,3365224.02834468
"1575","Config 1",66,38,4047078.11294763
"1576","Config 1",66,39,3146903.05151019
"1577","Config 1",66,40,4277704.23534093
"1578","Config 1",66,41,3564855.5900299
"1579","Config 1",66,42,3736438.43180915
"1580","Config 1",66,43,3758161.30514028
"1581","Config 1",66,44,3819816.18975726
"1582","Config 1",66,45,4450240.81663836
"1583","Config 1",66,46,4006204.11312166
"1584","Config 1",66,47,4016961.41114017
"1585","Config 2",66,0,15482.1572806253
"1586","Config 2",66,1,11843.8081353104
"1587","Config 2",66,2,10992.7773989808
"1588","Config 2",66,3,8860.06253663835
"1589","Config 2",66,4,13952.1256934548
"1590","Config 2",66,5,12102.9222851328
"1591","Config 2",66,6,10665.3938662202
"1592","Config 2",66,7,11307.178952509
"1593","Config 2",66,8,11055.2707671079
"1594","Config 2",66,9,13107.181312321
"1595","Config 2",66,10,11082.0658377103
"1596","Config 2",66,11,10465.4910153951
"1597","Config 2",66,12,10131.3806779063
"1598","Config 2",66,13,10130.8976404518
"1599","Config 2",66,14,10036.9755578588
"1600","Config 2",66,15,9586.25945899202
"1601","Config 2",66,16,12264.4208007892
"1602","Config 2",66,17,11536.6198998635
"1603","Config 2",66,18,12508.2227174436
"1604","Config 2",66,19,9556.23045659911
"1605","Config 2",66,20,10862.5504759641
"1606","Config 2",66,21,12183.3916730439
"1607","Config 2",66,22,13261.5651166658
"1608","Config 2",66,23,12618.6418055676
"1609","Config 2",66,24,10812.327913841
"1610","Config 2",66,25,12992.0836558274
"1611","Config 2",66,26,10801.614123507
"1612","Config 2",66,27,11287.8253854882
"1613","Config 2",66,28,11791.1893041851
"1614","Config 2",66,29,11120.4105079083
"1615","Config 2",66,30,12211.6956862149
"1616","Config 2",66,31,13017.1120162142
"1617","Config 2",66,32,10773.5440624191
"1618","Config 2",66,33,10789.2371756434
"1619","Config 2",66,34,11121.5574282988
"1620","Config 2",66,35,12747.7142657774
"1621","Config 2",66,36,11472.5571298536
"1622","Config 2",66,37,10302.9734440496
"1623","Config 2",66,38,8927.09207955949
"1624","Config 2",66,39,12076.5792933493
"1625","Config 2",66,40,8213.47810108531
"1626","Config 2",66,41,12898.2272845598
"1627","Config 2",66,42,11253.1143033473
"1628","Config 2",66,43,9480.23153532157
"1629","Config 2",66,44,11940.8573138367
"1630","Config 2",66,45,11280.7292636225
"1631","Config 2",66,46,16171.5545725857
"1632","Config 2",66,47,10488.7218257926
"1633","Config 1",70,0,4349890.44909197
"1634","Config 1",70,1,3582151.75680883
"1635","Config 1",70,2,3361043.90313666
"1636","Config 1",70,3,3772867.96700098
"1637","Config 1",70,4,3119664.51534967
"1638","Config 1",70,5,4966225.73041103
"1639","Config 1",70,6,4037013.30523448
"1640","Config 1",70,7,5025424.94689042
"1641","Config 1",70,8,3954644.89495729
"1642","Config 1",70,9,4399121.65555942
"1643","Config 1",70,10,4842312.85083669
"1644","Config 1",70,11,4053822.1057713
"1645","Config 1",70,12,4781826.60513481
"1646","Config 1",70,13,4749101.90731397
"1647","Config 1",70,14,3624999.76298051
"1648","Config 1",70,15,3474067.5566707
"1649","Config 1",70,16,3845650.62375414
"1650","Config 1",70,17,3629636.95931258
"1651","Config 1",70,18,4975636.58674981
"1652","Config 1",70,19,4683622.11687561
"1653","Config 1",70,20,4595956.41753676
"1654","Config 1",70,21,3669920.15650683
"1655","Config 1",70,22,4344073.70422127
"1656","Config 1",70,23,3723783.90487878
"1657","Config 1",70,24,4942657.22139928
"1658","Config 1",70,25,4170648.16668696
"1659","Config 1",70,26,5089976.87325237
"1660","Config 1",70,27,3811528.87521979
"1661","Config 1",70,28,4549416.84532714
"1662","Config 1",70,29,4435964.94365456
"1663","Config 1",70,30,4232345.18508291
"1664","Config 1",70,31,4573695.55240814
"1665","Config 1",70,32,4430914.17763046
"1666","Config 1",70,33,3565465.8688611
"1667","Config 1",70,34,4932963.25227938
"1668","Config 1",70,35,3027730.99397812
"1669","Config 1",70,36,4691997.78055108
"1670","Config 1",70,37,4505881.98445514
"1671","Config 1",70,38,4257968.2617638
"1672","Config 1",70,39,4797559.59813554
"1673","Config 1",70,40,4586302.13136334
"1674","Config 1",70,41,4712764.58131027
"1675","Config 1",70,42,4343832.73894349
"1676","Config 1",70,43,4107033.88056447
"1677","Config 1",70,44,4091517.7291099
"1678","Config 1",70,45,4504137.99197242
"1679","Config 1",70,46,4552721.09994468
"1680","Config 1",70,47,3745286.35211923
"1681","Config 2",70,0,17470.2961940338
"1682","Config 2",70,1,15782.2411585025
"1683","Config 2",70,2,11474.5184965769
"1684","Config 2",70,3,17464.1657290147
"1685","Config 2",70,4,21562.1938909618
"1686","Config 2",70,5,15271.1545420888
"1687","Config 2",70,6,19841.9414008297
"1688","Config 2",70,7,18035.3069317256
"1689","Config 2",70,8,18210.6846644837
"1690","Config 2",70,9,18686.9374653426
"1691","Config 2",70,10,15070.5122629239
"1692","Config 2",70,11,18053.8515475892
"1693","Config 2",70,12,16605.4890689464
"1694","Config 2",70,13,14884.0976182143
"1695","Config 2",70,14,18876.1922092555
"1696","Config 2",70,15,15210.9077613568
"1697","Config 2",70,16,18401.0160501038
"1698","Config 2",70,17,17325.4901436757
"1699","Config 2",70,18,20437.9754179796
"1700","Config 2",70,19,16038.7917819242
"1701","Config 2",70,20,11414.3839455663
"1702","Config 2",70,21,16735.8527058623
"1703","Config 2",70,22,15176.0751570934
"1704","Config 2",70,23,15191.4277762924
"1705","Config 2",70,24,10144.5116856148
"1706","Config 2",70,25,19580.9191791256
"1707","Config 2",70,26,16026.7817064177
"1708","Config 2",70,27,16239.8495264726
"1709","Config 2",70,28,18149.9928110273
"1710","Config 2",70,29,20085.9769156326
"1711","Config 2",70,30,19719.9933019306
"1712","Config 2",70,31,18906.7985466617
"1713","Config 2",70,32,16286.727622745
"1714","Config 2",70,33,11429.2395550333
"1715","Config 2",70,34,19674.1577378537
"1716","Config 2",70,35,20536.3401498999
"1717","Config 2",70,36,17049.0136291601
"1718","Config 2",70,37,15010.9225005784
"1719","Config 2",70,38,16461.7254180158
"1720","Config 2",70,39,22996.7774513382
"1721","Config 2",70,40,16150.6508887182
"1722","Config 2",70,41,15821.9008578689
"1723","Config 2",70,42,14856.3084692944
"1724","Config 2",70,43,21360.7533764648
"1725","Config 2",70,44,13586.8408878518
"1726","Config 2",70,45,14606.0669005971
"1727","Config 2",70,46,17520.6051724724
"1728","Config 2",70,47,12899.010229726
"1729","Config 1",74,0,3445052.17601553
"1730","Config 1",74,1,3893854.92649898
"1731","Config 1",74,2,5002893.06175681
"1732","Config 1",74,3,4851166.86655901
"1733","Config 1",74,4,3120691.59415386
"1734","Config 1",74,5,4219160.55082299
"1735","Config 1",74,6,4260864.67383689
"1736","Config 1",74,7,4876699.37439991
"1737","Config 1",74,8,3983180.64651729
"1738","Config 1",74,9,4621311.25281189
"1739","Config 1",74,10,3830286.93614225
"1740","Config 1",74,11,4297575.53773037
"1741","Config 1",74,12,4752077.88896077
"1742","Config 1",74,13,4821959.86132545
"1743","Config 1",74,14,4621877.02767949
"1744","Config 1",74,15,4354475.76345197
"1745","Config 1",74,16,4582294.81849025
"1746","Config 1",74,17,4480956.05552132
"1747","Config 1",74,18,4660305.00513362
"1748","Config 1",74,19,5272252.04341859
"1749","Config 1",74,20,4392224.89975301
"1750","Config 1",74,21,4654106.48352542
"1751","Config 1",74,22,4481173.55659155
"1752","Config 1",74,23,4450844.23649217
"1753","Config 1",74,24,5476887.48270088
"1754","Config 1",74,25,4431675.43701297
"1755","Config 1",74,26,4401608.55529849
"1756","Config 1",74,27,4510160.91832834
"1757","Config 1",74,28,4623219.21540887
"1758","Config 1",74,29,4140085.82818669
"1759","Config 1",74,30,4544758.81044514
"1760","Config 1",74,31,4139327.41349892
"1761","Config 1",74,32,4358168.54670433
"1762","Config 1",74,33,4945943.46485203
"1763","Config 1",74,34,4054848.07461285
"1764","Config 1",74,35,4451726.14273138
"1765","Config 1",74,36,4768063.51558759
"1766","Config 1",74,37,4300103.17788479
"1767","Config 1",74,38,5290131.9625654
"1768","Config 1",74,39,4593554.51434117
"1769","Config 1",74,40,3938102.57891512
"1770","Config 1",74,41,4350178.71570049
"1771","Config 1",74,42,4002212.76155184
"1772","Config 1",74,43,4940121.99919367
"1773","Config 1",74,44,4058869.19727807
"1774","Config 1",74,45,4839998.21096634
"1775","Config 1",74,46,3871507.51222472
"1776","Config 1",74,47,4540013.98347783
"1777","Config 2",74,0,22914.2985775739
"1778","Config 2",74,1,20819.8669769657
"1779","Config 2",74,2,19688.6006577386
"1780","Config 2",74,3,22306.886505387
"1781","Config 2",74,4,26385.5082127692
"1782","Config 2",74,5,20652.9478600641
"1783","Config 2",74,6,23234.0096797103
"1784","Config 2",74,7,18402.7171981525
"1785","Config 2",74,8,14003.6976316963
"1786","Config 2",74,9,25418.1712880069
"1787","Config 2",74,10,22049.8795047584
"1788","Config 2",74,11,26009.9273966482
"1789","Config 2",74,12,22351.6002196672
"1790","Config 2",74,13,19068.5921617716
"1791","Config 2",74,14,18358.9275932347
"1792","Config 2",74,15,28789.2847906906
"1793","Config 2",74,16,25482.9668961641
"1794","Config 2",74,17,19681.3930913164
"1795","Config 2",74,18,24137.5574445184
"1796","Config 2",74,19,17697.2977602703
"1797","Config 2",74,20,26068.4392292269
"1798","Config 2",74,21,20834.5714649322
"1799","Config 2",74,22,28208.6419544565
"1800","Config 2",74,23,19825.6014653407
"1801","Config 2",74,24,23533.4807608534
"1802","Config 2",74,25,25119.3976275058
"1803","Config 2",74,26,22658.3003473465
"1804","Config 2",74,27,22948.7532301423
"1805","Config 2",74,28,23939.9296182553
"1806","Config 2",74,29,19324.0961401506
"1807","Config 2",74,30,27866.2544433394
"1808","Config 2",74,31,26716.4943226035
"1809","Config 2",74,32,18942.9144732353
"1810","Config 2",74,33,25999.510123274
"1811","Config 2",74,34,22380.5535102338
"1812","Config 2",74,35,23674.3020011874
"1813","Config 2",74,36,24568.4098463879
"1814","Config 2",74,37,20820.8051309829
"1815","Config 2",74,38,20618.7569498673
"1816","Config 2",74,39,20677.7251970385
"1817","Config 2",74,40,18499.1704659896
"1818","Config 2",74,41,22611.0409474646
"1819","Config 2",74,42,22324.6347875356
"1820","Config 2",74,43,15482.6252109679
"1821","Config 2",74,44,23976.5528204419
"1822","Config 2",74,45,25504.6199170799
"1823","Config 2",74,46,26873.9730321101
"1824","Config 2",74,47,27623.8253637728
"1825","Config 1",78,0,5608168.54685272
"1826","Config 1",78,1,5516893.70864638
"1827","Config 1",78,2,5063414.46672086
"1828","Config 1",78,3,5105381.98223506
"1829","Config 1",78,4,3939894.61687735
"1830","Config 1",78,5,4349275.70413904
"1831","Config 1",78,6,4424152.13584662
"1832","Config 1",78,7,5505680.26047204
"1833","Config 1",78,8,5105090.13150004
"1834","Config 1",78,9,4073754.34669771
"1835","Config 1",78,10,4113951.95395512
"1836","Config 1",78,11,5727475.52115862
"1837","Config 1",78,12,5579915.76357421
"1838","Config 1",78,13,5528475.75637466
"1839","Config 1",78,14,3914215.03428495
"1840","Config 1",78,15,5291841.69951518
"1841","Config 1",78,16,5496694.87508681
"1842","Config 1",78,17,4136207.29048761
"1843","Config 1",78,18,4736201.06991682
"1844","Config 1",78,19,4698623.18951679
"1845","Config 1",78,20,5264766.84593866
"1846","Config 1",78,21,5398908.84540266
"1847","Config 1",78,22,5178554.71336605
"1848","Config 1",78,23,4691744.28552105
"1849","Config 1",78,24,4569862.54641961
"1850","Config 1",78,25,4579726.31552383
"1851","Config 1",78,26,4833538.74057984
"1852","Config 1",78,27,5407328.87301166
"1853","Config 1",78,28,4817808.00813396
"1854","Config 1",78,29,4836798.35192537
"1855","Config 1",78,30,4619119.10897908
"1856","Config 1",78,31,4979681.72094691
"1857","Config 1",78,32,5656920.62021852
"1858","Config 1",78,33,5206151.77375822
"1859","Config 1",78,34,4092157.09645389
"1860","Config 1",78,35,4545658.1199737
"1861","Config 1",78,36,5072879.23514935
"1862","Config 1",78,37,4547340.52284526
"1863","Config 1",78,38,5391403.88773065
"1864","Config 1",78,39,5035259.38029624
"1865","Config 1",78,40,4807599.48312436
"1866","Config 1",78,41,4500037.05893049
"1867","Config 1",78,42,5253432.68772882
"1868","Config 1",78,43,5035428.66762173
"1869","Config 1",78,44,4643011.91867977
"1870","Config 1",78,45,4835538.74685667
"1871","Config 1",78,46,4548774.84095941
"1872","Config 1",78,47,4487057.00778868
"1873","Config 2",78,0,26601.4713162959
"1874","Config 2",78,1,36916.7668170379
"1875","Config 2",78,2,33203.5081943526
"1876","Config 2",78,3,31326.9711668595
"1877","Config 2",78,4,30075.7678665133
"1878","Config 2",78,5,21925.4994994193
"1879","Config 2",78,6,28992.8248952823
"1880","Config 2",78,7,27188.8306645262
"1881","Config 2",78,8,31825.2280288009
"1882","Config 2",78,9,37996.8299994913
"1883","Config 2",78,10,26641.8564760156
"1884","Config 2",78,11,36409.3158545369
"1885","Config 2",78,12,29376.7820282203
"1886","Config 2",78,13,34917.8748814299
"1887","Config 2",78,14,33979.8019750846
"1888","Config 2",78,15,42363.6682878626
"1889","Config 2",78,16,29865.5206037761
"1890","Config 2",78,17,29238.639008912
"1891","Config 2",78,18,36287.1614801642
"1892","Config 2",78,19,34467.5433500613
"1893","Config 2",78,20,30387.4280593753
"1894","Config 2",78,21,27726.2532139432
"1895","Config 2",78,22,26298.7230391799
"1896","Config 2",78,23,31152.7879675649
"1897","Config 2",78,24,26127.1225469973
"1898","Config 2",78,25,30069.9939570199
"1899","Config 2",78,26,36367.5976139425
"1900","Config 2",78,27,31327.6802419954
"1901","Config 2",78,28,31067.7047770847
"1902","Config 2",78,29,36072.5609893597
"1903","Config 2",78,30,27104.3108128555
"1904","Config 2",78,31,30885.8246660698
"1905","Config 2",78,32,27579.3853117997
"1906","Config 2",78,33,29859.4391358945
"1907","Config 2",78,34,35634.5400226443
"1908","Config 2",78,35,28448.6381247255
"1909","Config 2",78,36,28307.9776922706
"1910","Config 2",78,37,31419.4262909587
"1911","Config 2",78,38,39136.8579472633
"1912","Config 2",78,39,29812.2273015031
"1913","Config 2",78,40,28784.9308927578
"1914","Config 2",78,41,37279.4124657518
"1915","Config 2",78,42,27467.6829235811
"1916","Config 2",78,43,31660.3083286572
"1917","Config 2",78,44,30134.0581468155
"1918","Config 2",78,45,32790.9475185944
"1919","Config 2",78,46,37268.2082035248
"1920","Config 2",78,47,32247.9810282053
"1921","Config 1",82,0,5256968.23612858
"1922","Config 1",82,1,5367022.99910678
"1923","Config 1",82,2,5111763.24839543
"1924","Config 1",82,3,4558128.82294673
"1925","Config 1",82,4,5837826.4221052
"1926","Config 1",82,5,5134462.14788946
"1927","Config 1",82,6,5669016.72753231
"1928","Config 1",82,7,5615555.75525202
"1929","Config 1",82,8,5633726.92705258
"1930","Config 1",82,9,5993808.17214272
"1931","Config 1",82,10,5845551.89089804
"1932","Config 1",82,11,4782401.19210417
"1933","Config 1",82,12,4125460.46722002
"1934","Config 1",82,13,5405293.74824536
"1935","Config 1",82,14,5174368.45589835
"1936","Config 1",82,15,5372031.84741097
"1937","Config 1",82,16,6299627.98632479
"1938","Config 1",82,17,4860955.27566927
"1939","Config 1",82,18,5024613.90446951
"1940","Config 1",82,19,5274685.91424712
"1941","Config 1",82,20,5610337.53657438
"1942","Config 1",82,21,5686365.27669933
"1943","Config 1",82,22,5960572.13150463
"1944","Config 1",82,23,5659654.79827845
"1945","Config 1",82,24,4910097.23312293
"1946","Config 1",82,25,5221097.23279719
"1947","Config 1",82,26,5603843.43219671
"1948","Config 1",82,27,4623065.8774649
"1949","Config 1",82,28,6392199.69650377
"1950","Config 1",82,29,5129573.61544136
"1951","Config 1",82,30,5341401.52672852
"1952","Config 1",82,31,3320350.06478031
"1953","Config 1",82,32,5201440.36264196
"1954","Config 1",82,33,5271524.20762965
"1955","Config 1",82,34,5779229.08205514
"1956","Config 1",82,35,4706531.90639606
"1957","Config 1",82,36,5170843.9373818
"1958","Config 1",82,37,4721049.03818467
"1959","Config 1",82,38,4999161.49805596
"1960","Config 1",82,39,6028068.70005474
"1961","Config 1",82,40,6075564.09953932
"1962","Config 1",82,41,5955140.50731838
"1963","Config 1",82,42,6624803.74661847
"1964","Config 1",82,43,4632417.80661561
"1965","Config 1",82,44,5817616.89952922
"1966","Config 1",82,45,5778103.67393346
"1967","Config 1",82,46,6135082.86820353
"1968","Config 1",82,47,5434230.12048188
"1969","Config 2",82,0,30934.6994967797
"1970","Config 2",82,1,39386.0611830922
"1971","Config 2",82,2,40475.1463574246
"1972","Config 2",82,3,32992.1781778376
"1973","Config 2",82,4,46122.8868665851
"1974","Config 2",82,5,46096.8360997868
"1975","Config 2",82,6,47402.4681779604
"1976","Config 2",82,7,41425.7048372653
"1977","Config 2",82,8,46649.3063465618
"1978","Config 2",82,9,44151.0209713459
"1979","Config 2",82,10,50104.7033466821
"1980","Config 2",82,11,31564.785486928
"1981","Config 2",82,12,35491.8749028366
"1982","Config 2",82,13,36386.9405991291
"1983","Config 2",82,14,32441.7087066591
"1984","Config 2",82,15,37261.6077225378
"1985","Config 2",82,16,47044.0954250711
"1986","Config 2",82,17,40479.6816192495
"1987","Config 2",82,18,43792.4059393546
"1988","Config 2",82,19,44743.9928307246
"1989","Config 2",82,20,46578.4861488231
"1990","Config 2",82,21,34062.2188998746
"1991","Config 2",82,22,31950.953013561
"1992","Config 2",82,23,43605.7356371663
"1993","Config 2",82,24,34999.5300081006
"1994","Config 2",82,25,34400.8825885147
"1995","Config 2",82,26,31742.959916171
"1996","Config 2",82,27,39847.9641963046
"1997","Config 2",82,28,43271.2399193296
"1998","Config 2",82,29,37791.2120517833
"1999","Config 2",82,30,38894.310367482
"2000","Config 2",82,31,41871.64328083
"2001","Config 2",82,32,38769.2655414567
"2002","Config 2",82,33,48005.2844078906
"2003","Config 2",82,34,47899.3417051548
"2004","Config 2",82,35,32006.8675765347
"2005","Config 2",82,36,43376.8014461164
"2006","Config 2",82,37,34362.4466222316
"2007","Config 2",82,38,38492.6098921325
"2008","Config 2",82,39,53873.9185217798
"2009","Config 2",82,40,29855.080532514
"2010","Config 2",82,41,29433.288767339
"2011","Config 2",82,42,49380.987615191
"2012","Config 2",82,43,41744.880854799
"2013","Config 2",82,44,44032.5763767215
"2014","Config 2",82,45,45929.1737952946
"2015","Config 2",82,46,35912.75309735
"2016","Config 2",82,47,28236.0267756255
"2017","Config 1",86,0,4357369.89314488
"2018","Config 1",86,1,6032677.62620723
"2019","Config 1",86,2,5386804.33539843
"2020","Config 1",86,3,5147875.02401753
"2021","Config 1",86,4,5248797.70641826
"2022","Config 1",86,5,5966185.82690864
"2023","Config 1",86,6,5991830.25452307
"2024","Config 1",86,7,5082689.56493559
"2025","Config 1",86,8,3805306.14945694
"2026","Config 1",86,9,5619114.61832163
"2027","Config 1",86,10,5264709.16994568
"2028","Config 1",86,11,5414671.70011657
"2029","Config 1",86,12,5368415.52788826
"2030","Config 1",86,13,6082498.90237052
"2031","Config 1",86,14,6159633.36297869
"2032","Config 1",86,15,5945244.30346162
"2033","Config 1",86,16,5792406.56240564
"2034","Config 1",86,17,5475489.4533882
"2035","Config 1",86,18,5915244.25379398
"2036","Config 1",86,19,5699523.20636941
"2037","Config 1",86,20,5795727.20204868
"2038","Config 1",86,21,5292078.48646735
"2039","Config 1",86,22,5609613.81338483
"2040","Config 1",86,23,5547856.91536558
"2041","Config 1",86,24,5700891.93703573
"2042","Config 1",86,25,5550112.2905158
"2043","Config 1",86,26,4889439.98395872
"2044","Config 1",86,27,5419128.54396302
"2045","Config 1",86,28,6194170.54257458
"2046","Config 1",86,29,5077970.82180081
"2047","Config 1",86,30,5676777.87206506
"2048","Config 1",86,31,5209534.05780008
"2049","Config 1",86,32,4965237.96232049
"2050","Config 1",86,33,5707661.82773265
"2051","Config 1",86,34,4915544.78329617
"2052","Config 1",86,35,6217420.68889838
"2053","Config 1",86,36,6465613.79351988
"2054","Config 1",86,37,5290745.13166698
"2055","Config 1",86,38,5070832.03464307
"2056","Config 1",86,39,5319631.10939843
"2057","Config 1",86,40,5193784.10838347
"2058","Config 1",86,41,6091236.77063688
"2059","Config 1",86,42,5196484.15007742
"2060","Config 1",86,43,6308245.09834412
"2061","Config 1",86,44,5948754.74003561
"2062","Config 1",86,45,5733378.74491459
"2063","Config 1",86,46,5306258.86920925
"2064","Config 1",86,47,4361410.88876125
