Pitch Error,Roll Error,Distance Error,runway_id
-0.12884825370451808,-0.400749253390981,-0.19845249220331684,2.0
0.051706879972154694,0.6315045358637368,-0.2604632300599019,2.0
0.8464534271799361,5.036084103816945,-1.2569514222818496,2.0
-0.34576814498656483,-2.3631223694111094,-0.14706298130580242,2.0
-0.46915790096742527,-3.8800853237037556,-0.3610271276283439,2.0
0.49074301136073173,-2.1684119530256853,-0.3023169521656406,2.0
-0.041650351147417226,-0.6120318092887326,-0.21924916419418583,2.0
0.07049780993007047,2.4686867683418265,-0.3829014936763211,2.0
0.08727820245037869,-0.43817439673315295,-0.14370310132336095,2.0
0.25358707602186736,4.53698164286498,-0.744219236130442,2.0
-0.14212840510176253,-1.1780715240525177,-0.15679634179524604,2.0
0.21907243930870215,-0.2530569954337123,-0.2455105356038536,2.0
0.11735757807574917,2.3754941929463325,-0.09647108272180427,2.0
-0.15307171043655174,-0.5217606247774434,-0.08676322148415339,2.0
-0.005297375827359575,0.015416343578227933,-0.11757295980894367,2.0
-0.15557525681150805,-0.9069868671958192,-0.06438670038903482,2.0
0.04756324959064894,1.6193373743461401,-0.04420959693560744,2.0
-0.013485396387391092,1.1311813324411315,-0.05853669175655407,2.0
0.046019096565284794,0.008753468545720578,-0.10226474307396066,2.0
0.02922654275051552,1.0728469373141136,-0.018759694709074626,2.0
0.04954505645958263,4.370007738900851,-0.04825826411086559,2.0
0.2948665669231587,-4.742763188692593,-0.05260475740303061,2.0
-0.26614460599130296,-0.8908333590801712,-0.014605038860183106,2.0
-0.10955858696682579,-1.5120013894091708,-0.010777664993865205,2.0
-0.2285686098096169,1.4940592499616727,-0.2173185579167627,3.0
0.34831224555204826,-2.1195746816293974,-0.6344043816757878,3.0
0.34266570661385437,1.7396595023938728,-0.5434588402052358,3.0
-0.18930717467806926,2.7807061998369553,-0.27821529964754443,3.0
-0.19480349886936338,-0.9280175768400915,-0.3233291424923541,3.0
-0.18306268825853192,0.30823016144473697,-0.11470758009285342,3.0
-0.019497272093254282,1.2130510482650565,-0.16250748766499123,3.0
0.16876248572452,2.0715715221371096,-0.23549837609141733,3.0
-0.08562111736991773,2.695205843254754,-0.18254968136806182,3.0
0.1462143790414413,-2.0259404700061094,-0.08581726921904109,3.0
-0.15925155083416412,-0.35312375732584966,-0.3089698649758239,3.0
0.0006690392417971667,-3.1308536530855324,-0.03436728705511927,3.0
-0.03268760359715577,0.3990806440683214,-0.1088675085322186,3.0
0.024318386721937868,2.988690290425708,-0.14246203023869008,3.0
-0.04515612322392805,-0.320241487132798,-0.1678667333135766,3.0
-0.103026277923636,-3.8022233180003626,-0.047040409769100844,3.0
-0.16132063947719041,0.1680587140682396,-0.15087192573626607,3.0
-0.051973421306602964,0.13395018124169214,-0.044024288289443714,3.0
4.828380761253816,7.626450086814128,-4.003481296803698,3.0
-0.20579570172019535,-0.47622934455145527,-0.10762930296378603,3.0
1.2279940457286354,-0.7163228860956725,-1.4148321024820922,3.0
0.048797932530018,-2.020643016387116,-0.11408230982089473,3.0
-0.3035142550657489,-1.8799429676272048,-0.07582415458434266,3.0
-0.0666449518245573,-1.112144422187404,0.002951370350674498,3.0
-0.15715286813797358,-1.5321403709740846,-0.03562266336763387,3.0
-0.137533901105956,0.040516650187318946,-0.017598959515041757,3.0
-0.6615108902122698,-1.600446707779957,-0.0031899126124446675,3.0
-0.6603192148388598,-3.134841485382634,-0.01012674086945578,3.0
-2.1610282584188583,-19.888304277369837,0.11160156347506678,3.0
